,start_exp_2.keys,start_exp_2.rt,start_exp_3.keys,start_exp_3.rt,intel_resp.keys,intel_resp.rt,textbox_word.text,key_resp.keys,key_resp.rt,valence_resp.keys,valence_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,file,eng_name,heb_name,category,rms,intelligibility,syllables,category_key,frequency,log_freq,google_freq,log_google_freq,participant,age,gender,correct_guess
895,,NA,,NA,1,0.6939,"
",return,2.0675,1,0.242,0,174,174,37,1,gorila.ogg,gorila,<U+05D2><U+05D5><U+05E8><U+05D9><U+05DC><U+05D4>,Animal,0.083233468,NA,3,a,174,2.240549248,NA,NA,314,31,<U+05D2><U+05D1><U+05E8>,FALSE
896,,NA,,NA,1,0.4336,"
",return,0.5037,1,0.3788,0,175,175,124,1,rekhev.ogg,rekhev,<U+05E8><U+05DB><U+05D1>,Object,0.117218629,NA,2,l,8546,3.931762888,NA,NA,314,31,<U+05D2><U+05D1><U+05E8>,FALSE
897,,NA,,NA,1,0.3037,"
",return,0.0919,1,0.0431,0,176,176,27,1,dolfin.ogg,dolfin,<U+05D3><U+05D5><U+05DC><U+05E4><U+05D9><U+05DF>,Animal,0.076715685,NA,2,a,754,2.877371346,NA,NA,314,31,<U+05D2><U+05D1><U+05E8>,FALSE
898,,NA,,NA,1,0.2016,"
",return,0.4328,1,0.3186,0,177,177,110,1,nakhash.ogg,nakhash,<U+05E0><U+05D7><U+05E9>,Animal,0.088418685,NA,2,a,1825,3.261262869,NA,NA,314,31,<U+05D2><U+05D1><U+05E8>,FALSE
899,,NA,,NA,1,0.2692,"
",return,0.1142,1,0.754,0,178,178,96,1,mazrek.ogg,mazrek,<U+05DE><U+05D6><U+05E8><U+05E7>,Object,0.086367108,NA,2,l,89,1.949390007,NA,NA,314,31,<U+05D2><U+05D1><U+05E8>,FALSE
900,,NA,,NA,1,0.1389,"
",return,0.2152,1,0.6888,0,179,179,16,1,balon.ogg,balon,<U+05D1><U+05DC><U+05D5><U+05DF>,Object,0.111855216,NA,2,l,443,2.646403726,NA,NA,314,31,<U+05D2><U+05D1><U+05E8>,FALSE
901,space,21.9989,space,17.1124,5,7.6388,"<U+05E9><U+05E2><U+05E8>
",return,9.8344,4,6.2356,0,0,0,132,1,shaar.ogg,shaar,<U+05E9><U+05E2><U+05E8>,Object,0.120827317,NA,2,l,18280,4.261976191,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
902,,NA,,NA,7,3.243,"<U+05E6><U+05D9><U+05E4><U+05D5><U+05E8>
",return,2.645,7,2.9868,0,1,1,165,1,tzipor.ogg,tzipor,<U+05E6><U+05D9><U+05E4><U+05D5><U+05E8>,Animal,0.107238561,NA,2,a,1741,3.240798771,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
903,,NA,,NA,7,3.2051,"<U+05DE><U+05E8><U+05DB><U+05DA>
",return,2.6834,6,3.8762,0,2,2,100,1,merakekh.ogg,merakekh,<U+05DE><U+05E8><U+05DB><U+05DA>,Object,0.084448174,NA,3,l,37,1.568201724,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
904,,NA,,NA,7,2.626,<U+05E7><U+05E8><U+05E9>,return,2.6267,4,4.1388,0,3,3,51,1,keresh.ogg,keresh,<U+05E7><U+05E8><U+05E9>,Object,0.085953034,NA,2,l,284,2.45331834,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
905,,NA,,NA,7,1.9266,"<U+05D1><U+05D5><U+05E0><U+05D4>
",return,2.9005,7,1.1672,0,4,4,20,1,bone.ogg,bone,<U+05D1><U+05D5><U+05E0><U+05D4>,Animal,0.109915785,NA,2,a,2950,3.469822016,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
906,,NA,,NA,7,1.8339,"<U+05E1><U+05E4><U+05DC>
",return,1.634,5,3.761,0,5,5,130,1,sefel.ogg,sefel,<U+05E1><U+05E4><U+05DC>,Object,0.068504706,NA,2,l,121,2.08278537,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
907,,NA,,NA,3,8.7879,"<U+05DC><U+05D5><U+05D8><U+05E8><U+05D4>
",return,1.886,4,2.4336,0,6,6,80,1,lutra.ogg,lutra,<U+05DC><U+05D5><U+05D8><U+05E8><U+05D4>,Animal,0.078512102,NA,2,a,147,2.167317335,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
908,,NA,,NA,7,2.0679,"<U+05D7><U+05E8><U+05D2><U+05D5><U+05DC>
",return,3.6003,5,4.0346,0,7,7,59,1,khargol.ogg,khargol,<U+05D7><U+05E8><U+05D2><U+05D5><U+05DC>,Animal,0.126346096,NA,2,a,94,1.973127854,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
909,,NA,,NA,7,3.3004,"<U+05E9><U+05DE><U+05E4><U+05D5>
",return,8.2839,6,2.5082,0,8,8,135,1,shampo.ogg,shampo,<U+05E9><U+05DE><U+05E4><U+05D5>,Object,0.100922048,NA,2,l,90,1.954242509,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
910,,NA,,NA,7,1.7713,"<U+05DE><U+05D6><U+05E8><U+05DF>
",return,1.9082,7,2.9594,0,9,9,108,1,mizran.ogg,mizran,<U+05DE><U+05D6><U+05E8><U+05DF>,Object,0.087724812,NA,2,l,108,2.033423755,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
911,,NA,,NA,7,3.8511,"<U+05E2><U+05E7><U+05E8><U+05D1>
",return,1.4174,3,3.3683,0,10,10,4,1,akrav.ogg,akrav,<U+05E2><U+05E7><U+05E8><U+05D1>,Animal,0.109148823,NA,2,a,269,2.42975228,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
912,,NA,,NA,7,3.5254,"<U+05E2><U+05D2><U+05D9><U+05DC>
",return,1.3381,5,2.8163,0,11,11,0,1,agil.ogg,agil,<U+05E2><U+05D2><U+05D9><U+05DC>,Object,0.086492002,NA,2,l,101,2.004321374,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
913,,NA,,NA,7,1.7266,"<U+05DE><U+05D3><U+05D5><U+05D6><U+05D4>
",return,2.833,2,4.041,0,12,12,97,1,meduza.ogg,meduza,<U+05DE><U+05D3><U+05D5><U+05D6><U+05D4>,Animal,0.115551554,NA,3,a,315,2.498310554,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
914,,NA,,NA,7,1.6181,"<U+05DE><U+05D2><U+05D1><U+05EA>
",return,1.1508,7,2.3243,0,13,13,82,1,magevet.ogg,magevet,<U+05DE><U+05D2><U+05D1><U+05EA>,Object,0.102448098,NA,3,l,108,2.033423755,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
915,,NA,,NA,7,1.718,"<U+05D7><U+05D2><U+05D1>
",return,1.7028,4,3.1933,0,14,14,53,1,khagav.ogg,khagav,<U+05D7><U+05D2><U+05D1>,Animal,0.112923481,NA,2,a,37,1.568201724,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
916,,NA,,NA,7,1.7414,"<U+05D7><U+05E8><U+05E7><U+05D9><U+05DD>
",return,2.2671,2,3.5017,0,15,15,57,1,kharakim.ogg,kharakim,<U+05D7><U+05E8><U+05E7><U+05D9><U+05DD>,Animal,0.112992086,NA,3,a,2428,3.385248682,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
917,,NA,,NA,7,1.8053,"<U+05D7><U+05D2><U+05D5><U+05E8><U+05D4>
",return,3.1899,4,2.8719,0,16,16,54,1,khagora.ogg,khagora,<U+05D7><U+05D2><U+05D5><U+05E8><U+05D4>,Object,0.091309622,NA,3,l,411,2.613841822,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
918,,NA,,NA,7,1.6675,"<U+05DE><U+05E1><U+05DE><U+05E8>
",return,1.1676,4,3.785,0,17,17,94,1,masmer.ogg,masmer,<U+05DE><U+05E1><U+05DE><U+05E8>,Object,0.113393702,NA,2,l,197,2.294466226,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
919,,NA,,NA,7,1.7048,"<U+05DE><U+05E9><U+05E7><U+05D5><U+05E3>
",return,2.0341,4,1.2345,0,18,18,93,1,mashkof.ogg,mashkof,<U+05DE><U+05E9><U+05E7><U+05D5><U+05E3>,Object,0.09702573,NA,2,l,149,2.173186268,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
920,,NA,,NA,7,1.7011,"<U+05DE><U+05D7><U+05D5><U+05D2><U+05D4>
",return,1.7841,4,0.8186,0,19,19,98,1,mekhoga.ogg,mekhoga,<U+05DE><U+05D7><U+05D5><U+05D2><U+05D4>,Object,0.115358345,NA,3,l,31,1.491361694,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
921,,NA,,NA,7,1.6845,"<U+05D0><U+05E8><U+05DE><U+05D3><U+05D9><U+05DC>
",return,7.3551,3,2.7259,0,20,20,8,1,armedil.ogg,armedil,<U+05D0><U+05E8><U+05DE><U+05D3><U+05D9><U+05DC>,Animal,0.108348459,NA,3,a,153,2.184691431,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
922,,NA,,NA,7,1.8343,<U+05E4><U+05D9><U+05E0><U+05D2><U+05D5><U+05D5><U+05D9><U+05DF>,return,5.8343,7,1.3165,0,21,21,121,1,pinguin.ogg,pinguin,<U+05E4><U+05D9><U+05E0><U+05D2><U+05D5><U+05D5><U+05D9><U+05DF>,Animal,0.16885522,NA,3,a,445,2.648360011,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
923,,NA,,NA,7,2.1682,"<U+05E9><U+05E7><U+05E0><U+05D0><U+05D9>
",return,4.8402,5,3.0515,0,22,22,128,1,saknai.ogg,saknai,<U+05E9><U+05E7><U+05E0><U+05D0><U+05D9>,Animal,0.099183612,NA,2,a,98,1.991226076,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
924,,NA,,NA,7,2.0006,"<U+05EA><U+05E0><U+05E9><U+05DE><U+05EA>
",return,1.7165,5,1.5677,0,23,23,156,1,tinshemet.ogg,tinshemet,<U+05EA><U+05E0><U+05E9><U+05DE><U+05EA>,Animal,0.11601489,NA,3,a,61,1.785329835,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
925,,NA,,NA,7,1.6696,"<U+05D7><U+05D9><U+05E4><U+05D5><U+05E9><U+05D9><U+05EA>
",return,1.5884,7,1.8387,0,24,24,65,1,khipushit.ogg,khipushit,<U+05D7><U+05D9><U+05E4><U+05D5><U+05E9><U+05D9><U+05EA>,Animal,0.081689842,NA,3,a,257,2.409933123,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
926,,NA,,NA,7,1.6068,"<U+05D1><U+05E8><U+05D1><U+05D5><U+05E8>
",return,1.2079,7,1.5024,0,25,25,17,1,barbur.ogg,barbur,<U+05D1><U+05E8><U+05D1><U+05D5><U+05E8>,Animal,0.092549652,NA,2,a,329,2.517195898,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
927,,NA,,NA,7,2.0861,"<U+05DE><U+05E1><U+05DA>
",return,0.9828,4,1.4529,0,26,26,91,1,masakh.ogg,masakh,<U+05DE><U+05E1><U+05DA>,Object,0.107740089,NA,2,l,4186,3.621799224,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
928,,NA,,NA,7,1.7722,"<U+05D9><U+05DC><U+05E7><U+05D5><U+05D8>
",return,2.068,7,1.452,0,27,27,172,1,yalkut.ogg,yalkut,<U+05D9><U+05DC><U+05E7><U+05D5><U+05D8>,Object,0.094344929,NA,2,l,300,2.477121255,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
929,,NA,,NA,7,1.752,"<U+05DE><U+05D7><U+05D1><U+05EA>
",return,1.7196,4,2.451,0,28,28,88,1,makhvat.ogg,makhvat,<U+05DE><U+05D7><U+05D1><U+05EA>,Object,0.084296793,NA,2,l,71,1.851258349,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
930,,NA,,NA,7,2.1223,"<U+05E2><U+05D5><U+05E8><U+05D1>
",return,1.034,3,4.3685,0,29,29,115,1,orev.ogg,orev,<U+05E2><U+05D5><U+05E8><U+05D1>,Animal,0.13908121,NA,2,a,438,2.641474111,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
931,,NA,,NA,7,1.5609,"<U+05DE><U+05E7><U+05E7>
",return,0.9673,1,6.0179,0,30,30,84,1,makak.ogg,makak,<U+05DE><U+05E7><U+05E7>,Animal,0.090016395,NA,2,a,33,1.51851394,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
932,,NA,,NA,7,1.6509,"<U+05E2><U+05DB><U+05D1><U+05D9><U+05E9>
",return,1.4235,3,1.9847,0,31,31,1,1,akavish.ogg,akavish,<U+05E2><U+05DB><U+05D1><U+05D9><U+05E9>,Animal,0.085073575,NA,3,a,438,2.641474111,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
933,,NA,,NA,7,1.5609,"<U+05D7><U+05D6><U+05D9><U+05E8>
",return,1.1329,3,3.0227,0,32,32,62,1,khazir.ogg,khazir,<U+05D7><U+05D6><U+05D9><U+05E8>,Animal,0.058417033,NA,2,a,1601,3.204391332,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
934,,NA,,NA,7,1.5354,"<U+05E0><U+05E2><U+05DC><U+05D9><U+05D9><U+05DD>
",return,1.86,7,4.0897,0,33,33,109,1,naalaim.ogg,naalaim,<U+05E0><U+05E2><U+05DC><U+05D9><U+05D9><U+05DD>,Object,0.115955301,NA,2,l,1213,3.083860801,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
935,,NA,,NA,7,1.7382,"<U+05E6><U+05DC><U+05D7><U+05EA>
",return,1.0763,6,1.5013,0,34,34,159,1,tzalakhat.ogg,tzalakhat,<U+05E6><U+05DC><U+05D7><U+05EA>,Object,0.123914987,NA,3,l,450,2.653212514,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
936,,NA,,NA,7,5.4841,"<U+05E9><U+05DE><U+05DE><U+05D9><U+05EA>
",return,1.9841,3,2.684,0,35,35,144,1,smamit.ogg,smamit,<U+05E9><U+05DE><U+05DE><U+05D9><U+05EA>,Animal,0.104532413,NA,2,a,89,1.949390007,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
937,,NA,,NA,7,1.5877,"<U+05E4><U+05E8><U+05E4><U+05E8>
",return,1.1738,7,2.1582,0,36,36,119,1,parpar.ogg,parpar,<U+05E4><U+05E8><U+05E4><U+05E8>,Animal,0.097249389,NA,2,a,2731,3.4363217,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
938,,NA,,NA,7,1.5507,"<U+05DE><U+05E0><U+05D5><U+05E8><U+05D4>
",return,1.0666,6,1.7705,0,37,37,99,1,menora.ogg,menora,<U+05DE><U+05E0><U+05D5><U+05E8><U+05D4>,Object,0.109452769,NA,3,l,578,2.761927838,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
939,,NA,,NA,7,1.5673,"<U+05E1><U+05DB><U+05D9><U+05DF>
",return,0.7331,4,2.951,0,38,38,126,1,sakin.ogg,sakin,<U+05E1><U+05DB><U+05D9><U+05DF>,Object,0.089768395,NA,2,l,1042,3.017867719,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
940,,NA,,NA,7,2.8338,"<U+05E6><U+05D9><U+05E0><U+05D5><U+05E8>
",return,2.1749,6,NA,0,39,39,164,1,tzinor.ogg,tzinor,<U+05E6><U+05D9><U+05E0><U+05D5><U+05E8>,Object,0.117240734,NA,2,l,2227,3.347720217,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
941,,NA,,NA,7,1.9624,"<U+05E6><U+05E4><U+05E8><U+05D3><U+05E2>
",return,2.4738,4,2.0914,0,40,40,163,1,tzfardea.ogg,tzfardea,<U+05E6><U+05E4><U+05E8><U+05D3><U+05E2>,Animal,0.157518089,NA,3,a,484,2.684845362,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
942,,NA,,NA,1,211.7528,"<U+05DC><U+05D0> <U+05D4><U+05D9><U+05D9><U+05EA><U+05D9> <U+05DE><U+05E8><U+05D5><U+05DB><U+05D6><U+05EA> 
",return,27.9365,4,3.0229,0,41,41,69,1,kina.ogg,kina,<U+05DB><U+05D9><U+05E0><U+05D4>,Animal,0.063055128,NA,2,a,3145,3.49762065,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
943,,NA,,NA,2,14.5782,"<U+05E6><U+05D5><U+05D0><U+05D4>
",return,1.516,3,2.2349,0,42,42,166,1,tzoa.ogg,tzoa,<U+05E6><U+05D5><U+05D0><U+05D4>,Object,0.143895417,NA,2,l,332,2.521138084,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
944,,NA,,NA,7,3.1002,"<U+05DE><U+05D2><U+05DC><U+05E9><U+05D4>
",return,1.6362,7,0.7678,0,43,43,83,1,maglesha.ogg,maglesha,<U+05DE><U+05D2><U+05DC><U+05E9><U+05D4>,Object,0.116013341,NA,3,l,29,1.462397998,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
945,,NA,,NA,7,1.8545,"<U+05E2><U+05DB><U+05D1><U+05E8><U+05D5><U+05E9>
",return,1.5483,1,0.9432,0,44,44,3,1,akhbarosh.ogg,akhbarosh,<U+05E2><U+05DB><U+05D1><U+05E8><U+05D5><U+05E9>,Animal,0.114850186,NA,3,a,143,2.155336037,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
946,,NA,,NA,7,1.7673,"<U+05DE><U+05E8><U+05D2><U+05DE><U+05D4>
",return,1.4695,1,1.991,0,45,45,90,1,margema.ogg,margema,<U+05DE><U+05E8><U+05D2><U+05DE><U+05D4>,Object,0.103211492,NA,3,l,517,2.713490543,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
947,,NA,,NA,7,2.0716,"<U+05D5><U+05D9><U+05E8><U+05D5><U+05E1>
",return,1.2804,1,3.1656,0,46,46,167,1,virus.ogg,virus,<U+05D5><U+05D9><U+05E8><U+05D5><U+05E1>,Animal,0.070612773,NA,2,a,897,2.952792443,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
948,,NA,,NA,7,1.5911,"<U+05D9><U+05E2><U+05DC>
",return,0.7051,7,1.0699,0,47,47,169,1,yael.ogg,yael,<U+05D9><U+05E2><U+05DC>,Animal,0.118427262,NA,2,a,4726,3.674493717,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
949,,NA,,NA,7,1.5011,"<U+05D0><U+05D5><U+05D2><U+05E8>
",return,1.3537,4,2.7589,0,48,48,114,1,oger.ogg,oger,<U+05D0><U+05D5><U+05D2><U+05E8>,Animal,0.10658478,NA,2,a,316,2.499687083,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
950,,NA,,NA,7,1.3718,"<U+05E0><U+05DE><U+05E8>
",return,0.6335,6,2.6051,0,49,49,111,1,namer.ogg,namer,<U+05E0><U+05DE><U+05E8>,Animal,0.093454249,NA,2,a,869,2.939019776,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
951,,NA,,NA,7,1.587,"<U+05E2><U+05D8><U+05DC><U+05E3>
",return,3.8525,3,4.4217,0,50,50,11,1,atalef.ogg,atalef,<U+05E2><U+05D8><U+05DC><U+05E3>,Animal,0.084217779,NA,3,a,507,2.705007959,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
952,,NA,,NA,7,1.5258,"<U+05E9><U+05D5><U+05DC><U+05D7><U+05DF>
",return,1.4152,7,0.9352,0,51,51,141,1,shulkhan.ogg,shulkhan,<U+05E9><U+05D5><U+05DC><U+05D7><U+05DF>,Object,0.088036194,NA,2,l,3099,3.491221576,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
953,,NA,,NA,7,1.6505,"<U+05E9><U+05E8><U+05E4><U+05D4>
",return,1.4005,1,2.7843,0,52,52,162,1,tzefa.ogg,tzefa,<U+05E6><U+05E4><U+05E2>,Animal,0.114869006,NA,2,a,225,2.352182518,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
954,,NA,,NA,7,1.7215,"<U+05DC><U+05D8><U+05D0><U+05D4>
",return,1.4029,5,1.4348,0,53,53,78,1,letaa.ogg,letaa,<U+05DC><U+05D8><U+05D0><U+05D4>,Animal,0.164500833,NA,3,a,374,2.572871602,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
955,,NA,,NA,7,1.5674,"<U+05E2><U+05DB><U+05D1><U+05E8>
",return,1.6099,1,0.8091,0,54,54,2,1,akhbar.ogg,akhbar,<U+05E2><U+05DB><U+05D1><U+05E8>,Animal,0.105947159,NA,2,a,800,2.903089987,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
956,,NA,,NA,7,1.6499,"<U+05D3><U+05D9><U+05E8><U+05D4>
",return,1.1187,7,4.3737,0,55,55,26,1,dira.ogg,dira,<U+05D3><U+05D9><U+05E8><U+05D4>,Object,0.093515851,NA,2,l,1560,3.193124598,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
957,,NA,,NA,7,1.8346,"<U+05EA><U+05D9><U+05D1><U+05D4>
",return,1.0252,4,1.3006,0,56,56,153,1,teyva.ogg,teyva,<U+05EA><U+05D9><U+05D1><U+05D4>,Object,0.124722831,NA,2,l,627,2.797267541,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
958,,NA,,NA,7,1.6331,<U+05EA><U+05D9><U+05E9>,return,1.4716,6,1.4361,0,57,57,152,1,tayish.ogg,tayish,<U+05EA><U+05D9><U+05E9>,Animal,0.128700748,NA,2,a,103,2.012837225,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
959,,NA,,NA,4,5.5081,"<U+05D0><U+05D5><U+05D2><U+05D3><U+05DF>
",return,3.0741,4,1.0397,0,58,58,113,1,ogdan.ogg,ogdan,<U+05D0><U+05D5><U+05D2><U+05D3><U+05DF>,Object,0.128981724,NA,2,l,220,2.342422681,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
960,,NA,,NA,7,1.4869,"<U+05E7><U+05E8><U+05E0><U+05E3>
",return,1.5898,6,2.4012,0,59,59,46,1,karnaf.ogg,karnaf,<U+05E7><U+05E8><U+05E0><U+05E3>,Animal,0.147574842,NA,2,a,312,2.494154594,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
961,,NA,,NA,7,1.4841,"<U+05E1><U+05D5><U+05DC><U+05DD>
",return,0.7909,7,0.4844,0,60,60,147,1,sulam.ogg,sulam,<U+05E1><U+05D5><U+05DC><U+05DD>,Object,0.109472513,NA,2,l,1593,3.202215776,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
962,,NA,,NA,7,1.4676,"<U+05D7><U+05D5><U+05DC><U+05E6><U+05D4>
",return,0.8768,7,1.2169,0,61,61,68,1,khultza.ogg,khultza,<U+05D7><U+05D5><U+05DC><U+05E6><U+05D4>,Object,0.121153131,NA,2,l,832,2.920123326,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
963,,NA,,NA,7,1.7546,"<U+05D0><U+05E8><U+05E0><U+05D1>
",return,0.9353,7,0.5181,0,62,62,9,1,arnav.ogg,arnav,<U+05D0><U+05E8><U+05E0><U+05D1>,Animal,0.118283436,NA,2,a,404,2.606381365,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
964,,NA,,NA,7,1.4709,"<U+05DE><U+05DB><U+05E0><U+05E1>
",return,0.634,7,0.4052,0,63,63,102,1,mikhnas.ogg,mikhnas,<U+05DE><U+05DB><U+05E0><U+05E1>,Object,0.095144257,NA,2,l,424,2.627365857,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
965,,NA,,NA,7,1.6491,<U+05D0><U+05D9><U+05D9><U+05DC><U+05D4>,return,1.9278,6,1.153,0,64,64,13,1,ayala.ogg,ayala,<U+05D0><U+05D9><U+05D9><U+05DC><U+05D4>,Animal,0.114140168,NA,3,a,406,2.608526034,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
966,,NA,,NA,3,4.8668,"<U+05E2><U+05D9><U+05EA><U+05D5><U+05DF>
",return,1.8756,4,1.3937,0,65,65,40,1,iton.ogg,iton,<U+05E2><U+05D9><U+05EA><U+05D5><U+05DF>,Object,0.097421117,NA,2,l,5979,3.776628553,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
967,,NA,,NA,7,2.3253,"<U+05D6><U+05D1><U+05E8><U+05D4>
",return,1.2503,6,1.4345,0,66,66,176,1,zebra.ogg,zebra,<U+05D6><U+05D1><U+05E8><U+05D4>,Animal,0.169265404,NA,2,a,190,2.278753601,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
968,,NA,,NA,7,1.4567,"<U+05D0><U+05E8><U+05D9><U+05D4>
",return,0.6168,6,1.3349,0,67,67,10,1,arye.ogg,arye,<U+05D0><U+05E8><U+05D9><U+05D4>,Animal,0.164735422,NA,2,a,9646,3.984347258,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
969,,NA,,NA,7,1.6518,"<U+05D6><U+05D1><U+05DC>
",return,0.5548,2,1.307,0,68,68,178,1,zevel.ogg,zevel,<U+05D6><U+05D1><U+05DC>,Object,0.064413197,NA,2,l,947,2.976349979,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
970,,NA,,NA,7,1.5508,"<U+05E9><U+05D5><U+05DE><U+05DF>
",return,0.8501,3,4.0011,0,69,69,142,1,shuman.ogg,shuman,<U+05E9><U+05D5><U+05DE><U+05DF>,Object,0.076844811,NA,2,l,1865,3.270678836,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
971,,NA,,NA,7,1.5151,"<U+05D7><U+05E8><U+05D3><U+05D5><U+05DF>
",return,0.7561,4,5.818,0,70,70,58,1,khardon.ogg,khardon,<U+05D7><U+05E8><U+05D3><U+05D5><U+05DF>,Animal,0.114361823,NA,2,a,148,2.170261715,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
972,,NA,,NA,2,11.4517,"<U+05DC><U+05D0> <U+05D4><U+05EA><U+05E8><U+05DB><U+05D6><U+05EA><U+05D9> 
",return,22.835,4,3.2367,0,71,71,74,1,kluv.ogg,kluv,<U+05DB><U+05DC><U+05D5><U+05D1>,Object,0.114783913,NA,2,l,481,2.682145076,NA,NA,315,33,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
