Participant_number,dominant_priority,rt,Priority_difference,chosen_pr,Chose_priority,Side,Previous_Side,Different?,New participant,stimulus_block
28,-403.2874118,703.4,1922.127907,-2325.415319,0,Left,Left,no,no,C-E
28,-397.2573328,725.5,2022.90095,-2420.158283,0,Left,Left,no,no,C-E
28,-317.3302262,829.2,2008.085093,-2325.415319,0,Left,Left,no,no,C-E
28,-409.6071274,855.3,1867.907373,-409.6071274,1,Left,Right,no,no,C-E
28,-355.7758419,695.7,1649.102465,-355.7758419,1,Right,Left,yes,no,C-E
28,-355.5518971,689.5,1908.716918,-355.5518971,1,Left,Left,yes,no,C-E
28,-398.3422462,688.9,2025.621137,-2423.963383,0,Left,Left,no,no,C-E
28,-398.7315994,867.5,2460.8843,-2859.615899,0,Left,Left,no,no,C-E
28,228.6098053,747.1,2492.87862,228.6098053,1,Left,Left,no,no,B-E
28,933.7057095,809.1,3793.321609,-2859.6159,0,Left,Left,no,no,B-E
28,216.9875831,703.1,2542.402902,216.9875831,1,Left,Left,no,no,B-E
28,215.4189217,1205,2540.834241,215.4189217,1,Left,Left,no,no,B-E
28,996.7397689,669.6,3001.618076,996.7397689,1,Left,Left,no,no,B-E
28,1025.063642,707.5,3449.027025,1025.063642,1,Left,Left,no,no,B-E
28,262.2428924,859.9,2537.377069,-2275.134177,0,Left,Right,no,no,B-E
28,919.0637399,628.3,3037.416508,919.0637399,1,Right,Left,yes,no,B-E
28,922.8678045,1766.4,3343.026088,-2420.158284,0,Left,Left,yes,no,B-E
28,212.3204739,1634.1,2766.941409,212.3204739,1,Left,Right,no,no,B-E
28,210.3248276,1188.2,2185.143794,-1974.818966,0,Right,Left,yes,no,B-E
28,187.914663,805.1,2611.878046,187.914663,1,Left,Left,yes,no,B-E
28,254.1796763,850.8,2698.144882,254.1796763,1,Left,Left,no,no,B-E
28,989.6361227,1068.8,3409.794406,-2420.158283,0,Left,Right,no,no,B-E
28,1016.376283,2153.5,3239.762713,-2223.38643,0,Right,Right,yes,no,B-E
28,935.3890588,866.1,2916.579794,935.3890588,1,Right,Left,no,no,B-E
28,247.3218431,1140.2,2524.836343,-2277.5145,0,Left,Left,yes,no,B-E
28,1255.024952,1091.4,3519.293767,1255.024952,1,Left,Left,no,no,A-E
28,1129.688426,791.8,3553.651809,-2423.963383,0,Left,Left,no,no,A-E
28,1166.521266,1013.6,3147.712001,1166.521266,1,Left,Left,no,no,A-E
28,1941.175699,838.6,4059.528467,1941.175699,1,Left,Left,no,no,A-E
28,1572.12696,970.4,3795.51339,1572.12696,1,Left,Right,no,no,A-E
28,1255.024952,808.2,3229.843918,-1974.818966,0,Right,Right,yes,no,A-E
28,2002.718236,574.9,4426.681619,-2423.963383,0,Right,Left,no,no,A-E
28,1924.715546,617.2,4368.680752,1924.715546,1,Left,Left,yes,no,A-E
28,1129.688426,947.8,3404.822602,1129.688426,1,Left,Left,no,no,A-E
28,1166.521266,2186.6,3491.936585,1166.521266,1,Left,Left,no,no,A-E
28,1560.242807,822,3885.658126,-2325.415319,0,Left,Left,no,no,A-E
28,1941.175699,683.7,4218.690199,1941.175699,1,Left,Left,no,no,A-E
28,1453.011627,1184,4007.632562,1453.011627,1,Left,Left,no,no,A-E
28,1560.242807,1858.7,3565.121114,1560.242807,1,Left,Left,no,no,A-E
28,2002.718236,683.1,4862.334135,2002.718236,1,Left,Left,no,no,A-E
28,1572.12696,895.6,3992.285243,1572.12696,1,Left,Left,no,no,A-E
28,1453.011627,599.9,3873.16991,1453.011627,1,Left,Right,no,no,A-E
28,1924.715546,898,3323.924059,1924.715546,1,Right,Right,no,no,A-D
28,1255.024952,800.3,2629.871744,-1374.846792,0,Right,Right,no,no,A-D
28,1453.011627,913.5,2911.345016,-1458.333389,0,Right,Right,no,no,A-D
28,1129.688426,1621,2432.453367,1129.688426,1,Right,Left,no,no,A-D
28,1941.175699,701.9,3287.173016,1941.175699,1,Left,Left,yes,no,A-D
28,2002.718236,737.5,3332.081823,-1329.363587,0,Left,Left,no,no,A-D
28,1941.175699,990.1,3382.39393,-1441.218231,0,Left,Left,no,no,A-D
28,1166.521266,573.7,2446.38489,-1279.863624,0,Left,Right,no,no,A-D
28,1166.521266,897.6,2471.34742,-1304.826154,0,Right,Right,yes,no,A-D
28,1572.12696,784.1,3011.504892,-1439.377932,0,Right,Right,no,no,A-D
28,2002.718236,759.2,3301.623816,-1298.90558,0,Right,Left,no,no,A-D
28,1255.024952,1131.4,2559.694772,-1304.66982,0,Left,Left,yes,no,A-D
28,1453.011627,1098.8,2816.07363,-1363.062003,0,Left,Left,no,no,A-D
28,1129.688426,805.6,2477.867226,-1348.1788,0,Left,Left,no,no,A-D
28,2002.718236,907.5,4862.334135,-2859.615899,0,Left,Left,yes,no,A-E
28,1255.024952,806.3,3698.990158,-2443.965206,0,Left,Left,no,no,A-E
28,1166.521266,510.5,3586.679549,-2420.158283,0,Left,Left,no,no,A-E
28,1941.175699,493.8,3915.994665,-1974.818966,0,Left,Left,no,no,A-E
28,1941.175699,721.7,3946.054006,1941.175699,1,Left,Left,no,no,A-E
28,1166.521266,537.7,3590.484649,1166.521266,1,Left,Left,no,no,A-E
28,1129.688426,445.4,3455.103745,1129.688426,1,Left,Left,no,no,A-E
28,1924.715546,501.3,4344.873829,1924.715546,1,Left,Left,no,no,A-E
28,1453.011627,370.4,3728.145803,-2275.134176,0,Left,Left,no,no,A-E
28,1129.688426,485.5,3110.879161,-1981.190735,0,Left,Left,no,no,A-E
28,1560.242807,958.3,3984.20619,-2423.963383,0,Left,Right,no,no,A-E
28,2002.718236,482.7,4121.071004,2002.718236,1,Right,Left,yes,no,A-E
28,1453.011627,522.6,3730.526127,1453.011627,1,Left,Left,yes,no,A-E
28,1572.12696,889.6,3836.395775,-2264.268815,0,Left,Left,no,no,A-E
28,1572.12696,494.9,4126.747895,-2554.620935,0,Left,Left,no,no,A-E
28,1560.242807,564,3783.629237,1560.242807,1,Left,Left,no,no,A-E
28,1255.024952,529.8,3580.440271,-2325.415319,0,Left,Left,no,no,A-E
29,1129.688426,1302.2,917.3679521,212.3204739,0,Left,Right,yes,yes,A-B
29,1129.688426,740.2,875.5087497,254.1796763,0,Left,Right,yes,no,A-B
29,1941.175699,427.8,1730.850871,1941.175699,1,Right,Right,yes,no,A-B
29,1255.024952,601.5,992.7820596,1255.024952,1,Right,Right,no,no,A-B
29,1166.521266,759.7,232.8155565,933.7057095,0,Right,Left,no,no,A-B
29,2002.718236,493.7,1005.978467,996.739769,0,Left,Left,yes,no,A-B
29,2002.718236,684.1,1079.850432,2002.718236,1,Left,Left,no,no,A-B
29,1453.011627,571.1,517.6225682,1453.011627,1,Left,Left,no,no,A-B
29,1572.12696,771,547.063318,1025.063642,0,Left,Right,no,no,A-B
29,1453.011627,835.1,533.9478871,1453.011627,1,Right,Right,yes,no,A-B
29,1572.12696,883.1,555.750677,1572.12696,1,Right,Left,no,no,A-B
29,1560.242807,768.7,1344.823885,1560.242807,1,Left,Left,yes,no,A-B
29,1560.242807,881,570.6066843,1560.242807,1,Left,Left,no,no,A-B
29,1924.715546,739.2,1677.393703,247.321843,0,Left,Left,no,no,A-B
29,1941.175699,621.3,1753.261036,1941.175699,1,Left,Left,no,no,A-B
29,1255.024952,772.8,1038.037369,216.987583,0,Left,Left,no,no,A-B
29,-1329.363587,703.2,675.51472,-2004.878307,0,Left,Left,no,no,D-E
29,-1439.377932,742.8,1115.243003,-1439.377932,1,Left,Right,no,no,D-E
29,-1375.049368,403.9,950.365951,-2325.415319,0,Right,Left,yes,no,D-E
29,-1304.66982,560.8,1115.488463,-2420.158283,0,Left,Left,yes,no,D-E
29,-1302.764941,585.1,1022.650378,-2325.415319,0,Left,Left,no,no,D-E
29,-1399.208513,647.1,824.177917,-2223.38643,0,Left,Right,no,no,D-E
29,-1345.997317,442,628.821649,-1345.997317,1,Right,Left,yes,no,D-E
29,-1458.333389,611.8,965.629994,-1458.333389,1,Left,Left,yes,no,D-E
29,-1304.826154,658,972.688346,-1304.826154,1,Left,Left,no,no,D-E
29,-1298.90558,689.8,1125.057803,-2423.963383,0,Left,Left,no,no,D-E
29,-1374.846792,599.9,1069.118414,-2443.965206,0,Left,Left,no,no,D-E
29,-1441.218231,581.4,677.134537,-1441.218231,1,Left,Left,no,no,D-E
29,-1263.727426,658.7,717.463309,-1263.727426,1,Left,Left,no,no,D-E
29,-1363.062003,723.8,1057.09628,-1363.062003,1,Left,Left,no,no,D-E
29,-1348.1788,443.7,916.090015,-2264.268815,0,Left,Right,no,no,D-E
29,-1414.546,401.4,860.5881764,-2275.134176,0,Right,Left,yes,no,D-E
29,-1279.863624,489.5,1579.752275,-2859.615899,0,Left,Left,yes,no,D-E
29,1453.011627,348.5,1832.527258,1453.011627,1,Left,Left,no,no,A-C
29,1560.242807,663.6,1957.50014,-397.257333,0,Left,Left,no,no,A-C
29,1166.521266,338,1503.834695,1166.521266,1,Left,Left,no,no,A-C
29,1453.011627,447.9,1847.553609,-394.541982,0,Left,Left,no,no,A-C
29,1166.521266,382.1,1576.128393,1166.521266,1,Left,Left,no,no,A-C
29,2002.718236,647.8,2350.522804,-347.804568,0,Left,Left,no,no,A-C
29,1560.242807,433.9,1963.530219,-403.287412,0,Left,Left,no,no,A-C
29,1572.12696,502,1927.678857,-355.551897,0,Left,Left,no,no,A-C
29,2002.718236,576.5,2401.449835,2002.718236,1,Left,Left,no,no,A-C
29,1941.175699,619.5,2294.500109,1941.175699,1,Left,Left,no,no,A-C
29,1255.024952,670.8,1610.800794,-355.775842,0,Left,Left,no,no,A-C
29,1255.024952,636.6,1610.518776,-355.493824,0,Left,Left,no,no,A-C
29,1924.715546,505.5,2261.562265,1924.715546,1,Left,Left,no,no,A-C
29,1572.12696,383.9,1889.457186,1572.12696,1,Left,Left,no,no,A-C
29,1941.175699,566,2332.35971,-391.184011,0,Left,Left,no,no,A-C
29,1129.688426,445,1521.873553,-392.185127,0,Left,Left,no,no,A-C
29,1129.688426,619.9,1528.030672,-398.342246,0,Left,Left,no,no,A-C
29,-317.3302262,347,1801.022542,-317.3302262,1,Left,Left,no,no,C-E
29,-397.2573328,344.5,1607.620974,-397.2573328,1,Left,Left,no,no,C-E
29,-336.8467193,476,1940.667781,-336.8467193,1,Left,Left,no,no,C-E
29,-394.5419824,355.3,2025.616301,-394.5419824,1,Left,Left,no,no,C-E
29,-398.7315994,528.2,1926.68372,-2325.415319,0,Left,Left,no,no,C-E
29,-392.1851265,354.3,2031.778257,-2423.963384,0,Left,Left,no,no,C-E
29,-347.8045684,540.3,2076.158815,-2423.963383,0,Left,Left,no,no,C-E
29,-409.6071274,412.6,1854.661688,-409.6071274,1,Left,Left,no,no,C-E
29,-353.3244098,397.8,1921.809767,-353.3244098,1,Left,Left,no,no,C-E
29,-355.5518971,365,2504.064002,-355.5518971,1,Left,Left,no,no,C-E
29,-355.7758419,394.4,2064.382441,-355.7758419,1,Left,Left,no,no,C-E
29,-398.3422462,308.7,1582.848489,-1981.190735,0,Left,Left,no,no,C-E
29,-403.2874118,480.8,2040.677794,-403.2874118,1,Left,Left,no,no,C-E
29,-391.1840113,377.7,1832.202419,-2223.38643,0,Left,Left,no,no,C-E
29,-337.3134293,396.5,1988.10189,-337.3134293,1,Left,Left,no,no,C-E
29,-379.5156314,309.2,2175.105304,-2554.620935,0,Left,Left,no,no,C-E
29,-355.4938243,315.5,1619.325142,-355.4938243,1,Left,Left,no,no,C-E
29,996.7397689,372.5,2971.558735,996.7397689,1,Left,Left,no,no,B-E
29,1016.376283,302,3280.645098,1016.376283,1,Left,Left,no,no,B-E
29,187.914663,372.9,2306.267431,-2118.352768,0,Left,Left,no,no,B-E
29,262.2428924,337.8,2706.208098,262.2428924,1,Left,Left,no,no,B-E
29,922.8678045,385.2,3248.283124,-2325.41532,0,Left,Left,no,no,B-E
29,254.1796763,395.2,2678.143059,-2423.963383,0,Left,Left,no,no,B-E
29,919.0637399,310.7,3142.45017,919.0637399,1,Left,Left,no,no,B-E
29,933.7057095,317.5,2914.896445,-1981.190736,0,Left,Left,no,no,B-E
29,247.3218431,327.8,2252.20015,247.3218431,1,Left,Left,no,no,B-E
29,935.3890588,306,3210.523235,935.3890588,1,Left,Left,no,no,B-E
29,989.6361227,329,3315.051442,989.6361227,1,Left,Left,no,no,B-E
29,216.9875831,369.1,2771.608518,216.9875831,1,Left,Left,no,no,B-E
29,210.3248276,338.9,2634.288211,210.3248276,1,Left,Left,no,no,B-E
29,212.3204739,280.8,3071.936373,212.3204739,1,Left,Left,no,no,B-E
29,215.4189217,285.6,2492.933422,215.4189217,1,Left,Left,no,no,B-E
29,228.6098053,275.2,2648.768088,-2420.158283,0,Left,Left,no,no,B-E
29,1025.063642,444.9,3445.221925,-2420.158283,0,Left,Left,no,no,B-E
29,1129.688426,458,3407.202926,-2277.5145,0,Left,Left,no,no,A-E
29,1166.521266,591.5,3430.790081,-2264.268815,0,Left,Left,no,no,A-E
29,1572.12696,513.6,3690.479728,1572.12696,1,Left,Left,no,no,A-E
29,2002.718236,915.5,4422.876519,-2420.158283,0,Left,Left,no,no,A-E
29,1166.521266,685,3441.655442,-2275.134176,0,Left,Left,no,no,A-E
29,1255.024952,751.2,3675.183235,1255.024952,1,Left,Left,no,no,A-E
29,1941.175699,626,4365.139082,-2423.963383,0,Left,Right,no,no,A-E
29,1924.715546,481.9,4250.130865,-2325.415319,0,Right,Left,yes,no,A-E
29,1560.242807,611.8,3783.629237,-2223.38643,0,Left,Left,yes,no,A-E
29,1572.12696,870.3,4126.747895,1572.12696,1,Left,Right,no,no,A-E
29,1941.175699,678.1,4800.791598,-2859.615899,0,Right,Left,yes,no,A-E
29,2002.718236,907.2,4328.133555,2002.718236,1,Left,Right,yes,no,A-E
29,1453.011627,581.2,3896.976833,1453.011627,1,Right,Left,yes,no,A-E
29,1453.011627,1287.9,3434.202362,1453.011627,1,Left,Left,yes,no,A-E
29,1560.242807,872.9,3984.20619,-2423.963383,0,Left,Left,no,no,A-E
29,1255.024952,859.4,3229.843918,1255.024952,1,Left,Right,no,no,A-E
29,1129.688426,1252.2,3134.566733,1129.688426,1,Right,Left,yes,no,A-E
29,2002.718236,1025.2,3282.58186,-1279.863624,0,Left,Right,yes,no,A-D
29,1453.011627,596.2,2757.681447,1453.011627,1,Right,Left,yes,no,A-D
29,1924.715546,975.5,3364.093478,1924.715546,1,Left,Right,yes,no,A-D
29,1560.242807,717.3,2906.240124,1560.242807,1,Right,Left,yes,no,A-D
29,1941.175699,642.8,3270.539286,-1329.363587,0,Left,Left,yes,no,A-D
29,1166.521266,1247.8,2624.854655,-1458.333389,0,Left,Left,no,no,A-D
29,1560.242807,848,2865.068961,1560.242807,1,Left,Left,no,no,A-D
29,1572.12696,817.8,2946.973752,1572.12696,1,Left,Left,no,no,A-D
29,1129.688426,678.7,2477.867226,-1348.1788,0,Left,Left,no,no,A-D
29,1166.521266,815.8,2465.426846,-1298.90558,0,Left,Left,no,no,A-D
29,2002.718236,757.4,3401.926749,2002.718236,1,Left,Left,no,no,A-D
29,1453.011627,884.3,2867.557627,-1414.546,0,Left,Right,no,no,A-D
29,1255.024952,780,2557.789893,1255.024952,1,Right,Left,yes,no,A-D
29,1255.024952,665.7,2630.07432,-1375.049368,0,Left,Left,yes,no,A-D
29,1572.12696,446.4,3013.345191,-1441.218231,0,Left,Left,no,no,A-D
29,1129.688426,413.1,2393.415852,-1263.727426,0,Left,Left,no,no,A-D
29,1941.175699,523.1,3304.237702,-1363.062003,0,Left,Left,no,no,A-D
29,1572.12696,342,3553.317695,-1981.190735,0,Left,Left,no,no,A-E
29,1453.011627,528.8,3717.280442,-2264.268815,0,Left,Left,no,no,A-E
29,1453.011627,332.7,3896.976833,1453.011627,1,Left,Left,no,no,A-E
29,1255.024952,631.3,3809.645887,-2554.620935,0,Left,Left,no,no,A-E
29,1572.12696,592.8,3992.285243,1572.12696,1,Left,Left,no,no,A-E
29,1129.688426,1029.1,3455.103745,-2325.415319,0,Left,Right,no,no,A-E
29,1166.521266,478.1,3141.340232,-1974.818966,0,Right,Left,yes,no,A-E
29,1129.688426,722.4,3353.074856,1129.688426,1,Left,Left,yes,no,A-E
29,1166.521266,753.8,3171.399573,-2004.878307,0,Left,Left,no,no,A-E
29,1255.024952,966,3580.440271,1255.024952,1,Left,Left,no,no,A-E
29,2002.718236,920.7,4862.334135,2002.718236,1,Left,Left,no,no,A-E
29,1560.242807,970.5,3837.757307,-2277.5145,0,Left,Left,no,no,A-E
29,1941.175699,690.6,4361.333982,1941.175699,1,Right,Left,yes,no,A-E
29,1560.242807,535.9,3678.595575,1560.242807,1,Left,Left,yes,no,A-E
29,1924.715546,547.4,4199.849722,-2275.134176,0,Left,Left,no,no,A-E
29,1941.175699,528.3,4365.139082,-2423.963383,0,Left,Left,no,no,A-E
30,1924.715546,1094.4,1712.395072,1924.715546,1,Left,Right,yes,yes,A-B
30,1572.12696,442.3,638.4212505,933.7057095,0,Right,Right,yes,no,A-B
30,1129.688426,495.7,912.7008429,1129.688426,1,Right,Right,no,no,A-B
30,1941.175699,785.7,1730.850871,1941.175699,1,Right,Right,no,no,A-B
30,1560.242807,439.5,543.866524,1016.376283,0,Right,Left,no,no,A-B
30,1166.521266,315.1,169.7814971,1166.521266,1,Left,Right,yes,no,A-B
30,1255.024952,368.1,229.96131,1025.063642,0,Right,Right,yes,no,A-B
30,1255.024952,282.2,1000.845276,254.179676,0,Right,Right,no,no,A-B
30,1166.521266,386.5,919.1994229,1166.521266,1,Right,Right,no,no,A-B
30,1453.011627,470,1237.592705,1453.011627,1,Right,Right,no,no,A-B
30,1941.175699,440.4,1022.111959,919.06374,0,Right,Right,no,no,A-B
30,1453.011627,407.4,1190.768735,1453.011627,1,Right,Right,no,no,A-B
30,1560.242807,250.6,570.6066843,989.6361227,0,Right,Left,no,no,A-B
30,2002.718236,365.3,1067.329177,935.389059,0,Left,Left,yes,no,A-B
30,1572.12696,353.4,649.2591555,922.8678045,0,Left,Left,no,no,A-B
30,1129.688426,293,901.0786207,228.6098053,0,Left,Left,no,no,A-B
30,2002.718236,551.6,1814.803573,187.914663,0,Left,Right,no,no,A-B
30,-1304.826154,321,1249.794781,-2554.620935,0,Right,Right,yes,no,D-E
30,-1345.997317,553.3,929.1368594,-2275.134176,0,Right,Left,no,no,D-E
30,-1263.727426,502.8,1156.430857,-2420.158283,0,Left,Left,yes,no,D-E
30,-1375.049368,504.3,743.3034,-1375.049368,1,Left,Left,no,no,D-E
30,-1302.764941,401.8,1022.650378,-2325.415319,0,Left,Right,no,no,D-E
30,-1363.062003,361.1,1080.903203,-1363.062003,1,Right,Right,yes,no,D-E
30,-1279.863624,332.5,1045.551695,-1279.863624,1,Right,Right,no,no,D-E
30,-1348.1788,341.3,1071.979483,-2420.158283,0,Right,Right,no,no,D-E
30,-1304.66982,424.9,1554.946079,-2859.615899,0,Right,Left,no,no,D-E
30,-1441.218231,350.1,539.972504,-1981.190735,0,Left,Left,yes,no,D-E
30,-1414.546,314.4,590.332307,-2004.878307,0,Left,Right,no,no,D-E
30,-1298.90558,259.7,1125.057803,-1298.90558,1,Right,Left,yes,no,D-E
30,-1399.208513,544.2,824.177917,-1399.208513,1,Left,Left,yes,no,D-E
30,-1329.363587,317.4,645.455379,-1329.363587,1,Left,Left,no,no,D-E
30,-1439.377932,300.5,824.890883,-2264.268815,0,Left,Left,no,no,D-E
30,-1458.333389,537.4,819.181111,-1458.333389,1,Left,Right,no,no,D-E
30,-1374.846792,346.4,1049.116591,-2423.963383,0,Right,Right,yes,no,D-E
30,1255.024952,326.5,1602.82952,-347.804568,0,Right,Right,no,no,A-C
30,1255.024952,372.8,1658.312364,1255.024952,1,Right,Right,no,no,A-C
30,1560.242807,368.4,1952.427934,-392.185127,0,Right,Right,no,no,A-C
30,1129.688426,371.6,1524.230408,1129.688426,1,Right,Right,no,no,A-C
30,1129.688426,321.9,1509.204057,1129.688426,1,Right,Right,no,no,A-C
30,2002.718236,424,2356.042646,2002.718236,1,Right,Left,no,no,A-C
30,1572.12696,377.3,1963.310971,-391.184011,0,Left,Left,yes,no,A-C
30,1453.011627,365.2,1808.563524,1453.011627,1,Left,Right,no,no,A-C
30,1941.175699,316.4,2296.951541,1941.175699,1,Right,Right,yes,no,A-C
30,1560.242807,463.7,1897.556236,1560.242807,1,Left,Right,yes,no,A-C
30,1924.715546,502.9,2334.322673,-409.607127,0,Right,Left,yes,no,A-C
30,1166.521266,346.1,1503.367985,1166.521266,1,Left,Left,yes,no,A-C
30,1572.12696,475.6,1927.620784,-355.493824,0,Left,Right,no,no,A-C
30,1941.175699,320.4,2339.517945,-398.342246,0,Right,Left,yes,no,A-C
30,1453.011627,498.3,1851.743226,-398.731599,0,Left,Right,yes,no,A-C
30,2002.718236,629.5,2320.048462,-317.330226,0,Right,Left,yes,no,A-C
30,-392.1851265,514.2,2027.973157,-392.1851265,1,Left,Right,yes,no,C-E
30,-391.1840113,447.9,2468.431888,-2859.615899,0,Right,Left,yes,no,C-E
30,-355.7758419,968,2088.189364,-2443.965206,0,Left,Right,yes,no,C-E
30,-398.7315994,559.3,1606.146708,-398.7315994,1,Right,Right,yes,no,C-E
30,-403.2874118,360.3,1922.127907,-403.2874118,1,Right,Left,no,no,C-E
30,-379.5156314,484.8,2044.447752,-2423.963383,0,Left,Right,no,no,C-E
30,-337.3134293,548.6,2086.649954,-2423.963383,0,Right,Left,yes,no,C-E
30,-355.5518971,414.3,1969.863422,-2325.415319,0,Left,Left,yes,no,C-E
30,-336.8467193,572.3,1781.506049,-2118.352768,0,Left,Right,no,no,C-E
30,-347.8045684,326.8,2206.816367,-2554.620935,0,Right,Left,yes,no,C-E
30,-397.2573328,449.9,1826.129097,-397.2573328,1,Left,Left,yes,no,C-E
30,-353.3244098,491.8,1921.809767,-353.3244098,1,Left,Left,no,no,C-E
30,-317.3302262,721.6,2102.828057,-317.3302262,1,Left,Right,no,no,C-E
30,-409.6071274,498.7,1854.661688,-409.6071274,1,Right,Right,yes,no,C-E
30,-398.3422462,492.9,1582.848489,-1981.190735,0,Right,Right,no,no,C-E
30,-394.5419824,475.3,1580.276984,-1974.818966,0,Right,Left,no,no,C-E
30,922.8678045,774.1,2927.746112,922.8678045,1,Left,Right,yes,no,B-E
30,933.7057095,319.4,3157.09214,933.7057095,1,Right,Left,yes,no,B-E
30,1025.063642,299.5,3302.578142,1025.063642,1,Left,Left,yes,no,B-E
30,919.0637399,324.1,3194.197916,919.0637399,1,Left,Left,no,no,B-E
30,228.6098053,411.9,2203.428771,228.6098053,1,Left,Left,no,no,B-E
30,996.7397689,343.7,3416.898052,-2420.158283,0,Left,Left,no,no,B-E
30,216.9875831,323.8,2640.950966,-2423.963383,0,Left,Left,no,no,B-E
30,989.6361227,305.2,2970.826858,989.6361227,1,Left,Right,no,no,B-E
30,247.3218431,610.4,2511.590658,-2264.268815,0,Right,Right,yes,no,B-E
30,212.3204739,445.7,2656.28568,-2443.965206,0,Right,Right,no,no,B-E
30,187.914663,283.5,2742.535598,-2554.620935,0,Right,Left,no,no,B-E
30,210.3248276,439.9,3069.940727,210.3248276,1,Left,Left,yes,no,B-E
30,935.3890588,895.8,3053.741827,-2118.352768,0,Left,Left,no,no,B-E
30,262.2428924,498.7,2682.401175,262.2428924,1,Left,Left,no,no,B-E
30,1016.376283,383.9,3341.791602,1016.376283,1,Left,Right,no,no,B-E
30,215.4189217,304.5,2540.834241,-2325.415319,0,Right,Left,yes,no,B-E
30,254.1796763,319.7,2678.143059,254.1796763,1,Left,Left,yes,no,B-E
30,1572.12696,429.7,3897.542279,1572.12696,1,Left,Right,no,no,A-E
30,1941.175699,319.9,4059.528467,-2118.352768,0,Right,Right,yes,no,A-E
30,1129.688426,431.8,3104.507392,-1974.818966,0,Right,Right,no,no,A-E
30,1129.688426,453.9,3353.074856,-2223.38643,0,Right,Left,no,no,A-E
30,1166.521266,321.8,3721.142201,-2554.620935,0,Left,Left,yes,no,A-E
30,1255.024952,278.4,3236.215687,-1981.190735,0,Left,Left,no,no,A-E
30,1572.12696,313,3897.542279,-2325.415319,0,Left,Right,no,no,A-E
30,1560.242807,312.1,3984.20619,-2423.963383,0,Right,Right,yes,no,A-E
30,2002.718236,346.9,4007.596543,-2004.878307,0,Left,Left,yes,no,A-E
30,1453.011627,439.8,3876.97501,1453.011627,1,Left,Right,no,no,A-E
30,1255.024952,357.6,3532.539452,1255.024952,1,Right,Left,yes,no,A-E
30,2002.718236,292.8,4277.852412,2002.718236,1,Left,Right,yes,no,A-E
30,1924.715546,396.1,4784.331445,1924.715546,1,Right,Right,yes,no,A-E
30,1453.011627,524.4,3717.280442,1453.011627,1,Right,Left,no,no,A-E
30,1166.521266,292.5,3586.679549,1166.521266,1,Left,Right,yes,no,A-E
30,1166.521266,443.3,2529.583269,1166.521266,1,Right,Left,yes,no,A-D
30,2002.718236,344.9,3442.096168,-1439.377932,0,Left,Right,yes,no,A-D
30,1255.024952,629.9,2603.203752,-1348.1788,0,Right,Right,yes,no,A-D
30,1560.242807,518.9,2935.292175,-1375.049368,0,Right,Right,no,no,A-D
30,1941.175699,337.4,3287.173016,1941.175699,1,Right,Right,no,no,A-D
30,1129.688426,258.8,2544.234426,-1414.546,0,Right,Left,no,no,A-D
30,1924.715546,291.5,3227.480487,1924.715546,1,Left,Left,yes,no,A-D
30,1941.175699,320.5,3245.845519,-1304.66982,0,Left,Left,no,no,A-D
30,1453.011627,305.9,2751.917207,1453.011627,1,Left,Left,no,no,A-D
30,1572.12696,409.9,2835.854386,-1263.727426,0,Right,Left,yes,no,A-D
30,2002.718236,388.1,3282.58186,-1279.863624,0,Left,Right,yes,no,A-D
30,1560.242807,344.2,2889.606394,1560.242807,1,Right,Right,yes,no,A-D
30,1572.12696,429.4,2876.953114,1572.12696,1,Right,Right,no,no,A-D
30,1255.024952,325.1,2713.358341,-1458.333389,0,Right,Right,no,no,A-D
30,1166.521266,394.7,2541.368058,-1374.846792,0,Right,Right,no,no,A-D
