trial_type,trial_index,time_elapsed,rt,stimulus,stimulus_block,stimulus_side,key_press,second_stimulus,two_side,time_post_trial,subject,is_fullscreen,trial_began,os,browser,screen_size,block,sub_block,tags1,tags2
bRMS,46,307981,1772.1,images/f42887_e_252 copy.png,A-B,1,68,images/f42887_e_056 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,47,311540,3084.4,images/f42887_e_121 copy.png,A-B,1,75,images/f42887_e_054 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,48,312973,954.9,images/f42887_e_058 copy.png,A-B,0,68,images/f42887_e_166 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,49,314431,987.1,images/f42887_e_025 copy.png,A-B,0,68,images/f42887_e_235 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,50,315814,908.3,images/f42887_e_252 copy.png,A-B,0,68,images/f42887_e_287 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,51,317754,1470.2,images/f42887_e_165 copy.png,D-E,1,68,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,52,319207,972.9,images/f42887_e_152 copy.png,D-E,0,68,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,53,320753,1063.5,images/f42887_e_278 copy.png,D-E,1,68,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,54,322273,1057.4,images/f42887_e_296 copy.png,D-E,1,68,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,55,323873,1119.6,images/f42887_e_189 copy.png,D-E,0,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,56,326213,1868.1,images/f42887_e_157 copy.png,D-E,0,75,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,57,327573,880.2,images/f42887_e_043 copy.png,D-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,58,329181,1137.8,images/f42887_e_122 copy.png,D-E,1,68,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,59,330522,869.5,images/f42887_e_096 copy.png,D-E,1,68,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,60,332148,1156.3,images/f42887_e_178 copy.png,D-E,0,75,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,61,333559,935.7,images/f42887_e_028 copy.png,D-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,62,335214,1191,images/f42887_e_218 copy.png,D-E,0,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,63,336320,635.2,images/f42887_e_103 copy.png,D-E,0,75,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,64,337641,855.6,images/f42887_e_038 copy.png,D-E,1,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,65,339151,1036.8,images/f42887_e_293 copy.png,D-E,0,75,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,66,340917,1303.8,images/f42887_e_241 copy.png,D-E,0,75,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,67,342256,858.7,images/f42887_e_237 copy.png,D-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,68,343838,1103.9,images/f42887_e_121 copy.png,A-C,1,68,images/f42887_e_134 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,69,345198,891.4,images/f42887_e_252 copy.png,A-C,1,68,images/f42887_e_021 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,70,346527,846.2,images/f42887_e_058 copy.png,A-C,0,68,images/f42887_e_265 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,71,348397,1388.6,images/f42887_e_064 copy.png,A-C,1,75,images/f42887_e_238 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,72,350529,1653.3,images/f42887_e_025 copy.png,A-C,0,75,images/f42887_e_024 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,73,352175,1171.9,images/f42887_e_121 copy.png,A-C,1,75,images/f42887_e_291 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,74,353744,1101.8,images/f42887_e_156 copy.png,A-C,0,68,images/f42887_e_240 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,75,355769,1553.2,images/f42887_e_298 copy.png,A-C,1,68,images/f42887_e_210 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,76,357243,995.4,images/f42887_e_252 copy.png,A-C,1,68,images/f42887_e_197 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,77,359253,1535,images/f42887_e_005 copy.png,A-C,0,75,images/f42887_e_201 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,78,361028,1297.7,images/f42887_e_127 copy.png,A-C,0,68,images/f42887_e_179 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,79,362400,898.2,images/f42887_e_156 copy.png,A-C,0,68,images/f42887_e_212 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,80,363570,686,images/f42887_e_058 copy.png,A-C,1,68,images/f42887_e_176 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,81,364838,796.4,images/f42887_e_298 copy.png,A-C,1,68,images/f42887_e_068 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,82,366254,935.8,images/f42887_e_064 copy.png,A-C,0,75,images/f42887_e_266 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,83,367653,930.3,images/f42887_e_025 copy.png,A-C,0,68,images/f42887_e_273 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,84,369895,1774,images/f42887_e_127 copy.png,A-C,1,75,images/f42887_e_067 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,85,371567,1192.3,images/f42887_e_291 copy.png,C-E,1,75,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,86,373012,973.6,images/f42887_e_024 copy.png,C-E,1,68,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,87,374299,822,images/f42887_e_068 copy.png,C-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,88,375482,708.6,images/f42887_e_179 copy.png,C-E,1,68,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,89,376724,762.6,images/f42887_e_210 copy.png,C-E,1,68,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,90,377924,733.5,images/f42887_e_265 copy.png,C-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,91,379294,899.3,images/f42887_e_273 copy.png,C-E,1,68,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,92,381236,1478.8,images/f42887_e_266 copy.png,C-E,0,68,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,93,382558,845.1,images/f42887_e_197 copy.png,C-E,1,68,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,94,384293,1272.1,images/f42887_e_067 copy.png,C-E,1,68,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,95,386308,1541.3,images/f42887_e_134 copy.png,C-E,1,75,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,96,389565,2785.6,images/f42887_e_240 copy.png,C-E,0,75,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,97,391580,1533.8,images/f42887_e_201 copy.png,C-E,1,75,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,98,392944,895.2,images/f42887_e_176 copy.png,C-E,1,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,99,394604,1190.5,images/f42887_e_212 copy.png,C-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,100,396337,1263,images/f42887_e_238 copy.png,C-E,0,75,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,101,398394,1591,images/f42887_e_021 copy.png,C-E,0,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,102,400994,2127.4,images/f42887_e_161 copy.png,B-E,1,75,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,103,403513,2040.3,images/f42887_e_289 copy.png,B-E,1,75,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,104,406432,2441.9,images/f42887_e_016 copy.png,B-E,1,75,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,105,410664,3747.6,images/f42887_e_231 copy.png,B-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,106,412426,1285.2,images/f42887_e_180 copy.png,B-E,0,75,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,107,415322,2433.6,images/f42887_e_065 copy.png,B-E,0,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,108,418224,2435.2,images/f42887_e_004 copy.png,B-E,0,75,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,109,419668,974.5,images/f42887_e_056 copy.png,B-E,1,68,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,110,423361,3205.7,images/f42887_e_295 copy.png,B-E,1,68,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,111,427159,3334.1,images/f42887_e_054 copy.png,B-E,1,75,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,112,428654,1028.2,images/f42887_e_120 copy.png,B-E,0,75,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,113,431014,1883,images/f42887_e_166 copy.png,B-E,0,75,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,114,433076,1595.8,images/f42887_e_287 copy.png,B-E,0,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,115,435000,1460,images/f42887_e_080 copy.png,B-E,0,75,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,116,436362,891.8,images/f42887_e_235 copy.png,B-E,0,68,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,117,437795,973.1,images/f42887_e_191 copy.png,B-E,0,68,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,118,438981,727.4,images/f42887_e_200 copy.png,B-E,1,68,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,119,440155,709.7,images/f42887_e_156 copy.png,A-E,1,68,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,120,441418,788.5,images/f42887_e_298 copy.png,A-E,1,68,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,121,443142,1247.4,images/f42887_e_121 copy.png,A-E,1,68,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,122,444395,777,images/f42887_e_058 copy.png,A-E,1,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,123,445843,975,images/f42887_e_064 copy.png,A-E,1,68,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,124,447222,903.7,images/f42887_e_252 copy.png,A-E,0,68,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,125,448560,873.6,images/f42887_e_127 copy.png,A-E,1,68,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,126,450238,1214.7,images/f42887_e_025 copy.png,A-E,1,68,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,127,451531,814.5,images/f42887_e_298 copy.png,A-E,1,68,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,128,452853,854.6,images/f42887_e_252 copy.png,A-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,129,454218,887.7,images/f42887_e_058 copy.png,A-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,130,455655,960.8,images/f42887_e_025 copy.png,A-E,0,68,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,131,456970,840.3,images/f42887_e_064 copy.png,A-E,1,68,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,132,458354,913.1,images/f42887_e_005 copy.png,A-E,0,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,133,460658,1833.5,images/f42887_e_127 copy.png,A-E,0,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,134,462007,881.6,images/f42887_e_156 copy.png,A-E,0,68,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,135,463359,877.8,images/f42887_e_121 copy.png,A-E,1,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,136,465664,1841.3,images/f42887_e_064 copy.png,A-D,1,75,images/f42887_e_122 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,137,469559,3422.5,images/f42887_e_127 copy.png,A-D,1,68,images/f42887_e_152 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,138,472180,2137.6,images/f42887_e_005 copy.png,A-D,0,75,images/f42887_e_103 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,139,474805,2148.3,images/f42887_e_121 copy.png,A-D,0,68,images/f42887_e_218 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,140,479835,4567.5,images/f42887_e_252 copy.png,A-D,0,68,images/f42887_e_241 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,141,483867,3564.5,images/f42887_e_025 copy.png,A-D,1,68,images/f42887_e_028 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,142,486606,2269.1,images/f42887_e_127 copy.png,A-D,1,75,images/f42887_e_293 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,143,488946,1865.1,images/f42887_e_298 copy.png,A-D,0,68,images/f42887_e_157 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,144,490353,928.1,images/f42887_e_252 copy.png,A-D,1,68,images/f42887_e_237 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,145,492144,1317.8,images/f42887_e_058 copy.png,A-D,0,68,images/f42887_e_178 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,146,493643,1013.7,images/f42887_e_025 copy.png,A-D,0,68,images/f42887_e_189 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,147,495166,1058.2,images/f42887_e_064 copy.png,A-D,0,75,images/f42887_e_096 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,148,497177,1533,images/f42887_e_121 copy.png,A-D,0,68,images/f42887_e_043 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,149,500172,2511.2,images/f42887_e_298 copy.png,A-D,0,68,images/f42887_e_278 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,150,501746,1098.8,images/f42887_e_156 copy.png,A-D,0,68,images/f42887_e_296 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,151,503777,1557.4,images/f42887_e_156 copy.png,A-D,0,75,images/f42887_e_165 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,152,505616,1361.4,images/f42887_e_058 copy.png,A-D,0,68,images/f42887_e_038 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,153,506824,738.7,images/f42887_e_156 copy.png,A-E,1,68,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,154,508255,963.5,images/f42887_e_127 copy.png,A-E,0,68,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,155,510552,1828.9,images/f42887_e_127 copy.png,A-E,0,75,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,156,512304,1271.2,images/f42887_e_298 copy.png,A-E,0,75,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,157,515274,2499.3,images/f42887_e_025 copy.png,A-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,158,517416,1666.2,images/f42887_e_064 copy.png,A-E,1,68,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,159,519383,1487.6,images/f42887_e_064 copy.png,A-E,1,68,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,160,521076,1213,images/f42887_e_298 copy.png,A-E,0,75,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,161,522328,781,images/f42887_e_121 copy.png,A-E,0,68,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,162,523790,993.6,images/f42887_e_156 copy.png,A-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,163,525571,1313.3,images/f42887_e_058 copy.png,A-E,0,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,164,526780,727.6,images/f42887_e_058 copy.png,A-E,1,68,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,165,527958,711.8,images/f42887_e_252 copy.png,A-E,1,68,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,166,529330,908.9,images/f42887_e_025 copy.png,A-E,0,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,167,530614,818.7,images/f42887_e_005 copy.png,A-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,168,532934,1848.2,images/f42887_e_252 copy.png,A-E,0,75,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,169,534346,940.5,images/f42887_e_121 copy.png,A-E,0,75,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
instructions,170,537912,3158,,,,,,,,,,,,,,,,,
survey-multi-choice,171,540920,3006,,,,,,,,,,,,,,,,"{""Q0"":""Woman""}",
survey-multi-choice,172,545417,4496,,,,,,,,,,,,,,,,"{""Q0"":""Right""}",
survey-multi-choice,173,548914,3497,,,,,,,,,,,,,,,,"{""Q0"":""Yes""}",
survey-multi-choice,174,553254,4339,,,,,,,,,,,,,,,,"{""Q0"":""No""}",
survey-likert,175,558976,5721,,,,,,,,,,,,,,,,"{""Q0"":3}",LAST_6
survey-likert,176,563880,4904,,,,,,,,,,,,,,,,"{""Q0"":4}",LAST_7
survey-likert,177,573235,9353,,,,,,,,,,,,,,,,"{""Q0"":4}",LAST_8
instructions,178,583922,10686,,,,,,,,,,,,,,,,,
pavlovia,0,5,,,,,,,,,,,,,,,,,,
instructions,1,2309,2303,,,,,,,,,,,,,,,,,
instructions,2,58921,56612,,,,,,,,,,,,,,,,,
bRMS,3,68954,-1,images/f42887_e_100 copy.png,training,0,-1,,FALSE,400,1,FALSE,0,Mac OS X 10_15_6,Safari 14 (14.0.3),,63,63,,
bRMS,4,79387,-1,images/f42887_e_100 copy.png,training,1,-1,,FALSE,400,1,FALSE,0,Mac OS X 10_15_6,Safari 14 (14.0.3),,63,63,,
bRMS,5,89820,-1,images/f42887_e_100 copy.png,training,0,-1,,FALSE,400,1,FALSE,0,Mac OS X 10_15_6,Safari 14 (14.0.3),,63,63,,
bRMS,6,95332,36352,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_6,Safari 14 (14.0.3),,63,63,,
bRMS,7,100252,-1,images/f42887_e_100 copy.png,training,0,-1,,FALSE,400,1,FALSE,0,Mac OS X 10_15_6,Safari 14 (14.0.3),,63,63,,
bRMS,8,102785,33375,images/f42887_e_100 copy.png,training,1,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_6,Safari 14 (14.0.3),,63,63,,
bRMS,9,110342,20073,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_6,Safari 14 (14.0.3),,63,63,,
