"","X","Ss","block.number","Description","Trial","RT","Acc","Angle","Condition","Target","Angle_main"
"1115",2203,10,2,"UnConscious",91,458,1,270,"Same_Path","Diamond","TRUE"
"1116",2204,10,2,"UnConscious",92,605,1,315,"Same_Path","Rectangle","FALSE"
"1117",2205,10,2,"UnConscious",93,1252,1,225,"Different_Path","Diamond","FALSE"
"1118",2206,10,2,"UnConscious",94,608,1,45,"Same_Path","Rectangle","FALSE"
"1119",2207,10,2,"UnConscious",95,433,1,180,"Same_Path","Rectangle","TRUE"
"1120",2208,10,2,"UnConscious",96,922,1,270,"Same_Path","Diamond","TRUE"
"1121",2209,10,2,"UnConscious",97,413,1,135,"Same_Path","Rectangle","FALSE"
"1122",2210,10,2,"UnConscious",98,604,1,180,"Different_Path","Diamond","TRUE"
"1123",2211,10,2,"UnConscious",99,633,1,135,"Different_Path","Diamond","FALSE"
"1124",2212,10,2,"UnConscious",100,438,1,315,"Same_Path","Diamond","FALSE"
"1125",2213,10,2,"UnConscious",101,429,1,180,"Same_Path","Rectangle","TRUE"
"1126",2214,10,2,"UnConscious",102,464,1,270,"Same_Path","Rectangle","TRUE"
"1127",2215,10,2,"UnConscious",103,569,1,270,"Different_Path","Diamond","TRUE"
"1129",2217,10,2,"UnConscious",105,447,1,180,"Different_Path","Rectangle","TRUE"
"1130",2218,10,2,"UnConscious",106,506,1,315,"Same_Path","Diamond","FALSE"
"1131",2219,10,2,"UnConscious",107,545,1,270,"Same_Path","Rectangle","TRUE"
"1132",2220,10,2,"UnConscious",108,508,1,0,"Different_Path","Diamond","TRUE"
"1133",2221,10,2,"UnConscious",109,849,1,270,"Different_Path","Rectangle","TRUE"
"1134",2222,10,2,"UnConscious",110,618,1,270,"Same_Path","Diamond","TRUE"
"1135",2223,10,2,"UnConscious",111,421,1,225,"Same_Path","Rectangle","FALSE"
"1136",2224,10,2,"UnConscious",112,490,1,135,"Same_Path","Rectangle","FALSE"
"1137",2225,10,2,"UnConscious",113,517,1,90,"Same_Path","Rectangle","TRUE"
"1138",2226,10,2,"UnConscious",114,540,1,0,"Same_Path","Rectangle","TRUE"
"1139",2227,10,2,"UnConscious",115,509,1,45,"Same_Path","Diamond","FALSE"
"1140",2228,10,2,"UnConscious",116,596,1,0,"Same_Path","Diamond","TRUE"
"1141",2229,10,2,"UnConscious",117,567,1,315,"Different_Path","Diamond","FALSE"
"1142",2230,10,2,"UnConscious",118,716,1,180,"Different_Path","Rectangle","TRUE"
"1143",2231,10,2,"UnConscious",119,883,1,225,"Same_Path","Rectangle","FALSE"
"1144",2232,10,2,"UnConscious",120,571,1,90,"Same_Path","Rectangle","TRUE"
"1145",2233,10,2,"UnConscious",121,601,1,135,"Different_Path","Diamond","FALSE"
"1146",2234,10,2,"UnConscious",122,579,1,135,"Different_Path","Rectangle","FALSE"
"1147",2235,10,2,"UnConscious",123,970,1,270,"Same_Path","Rectangle","TRUE"
"1148",2236,10,2,"UnConscious",124,667,1,90,"Different_Path","Rectangle","TRUE"
"1149",2237,10,2,"UnConscious",125,636,1,315,"Same_Path","Rectangle","FALSE"
"1150",2238,10,2,"UnConscious",126,701,1,270,"Different_Path","Rectangle","TRUE"
"1151",2239,10,2,"UnConscious",127,1226,1,90,"Different_Path","Rectangle","TRUE"
"1152",2240,10,2,"UnConscious",128,1311,1,0,"Same_Path","Diamond","TRUE"
"1153",2369,11,2,"UnConscious",1,531,1,315,"Same_Path","Rectangle","FALSE"
"1154",2370,11,2,"UnConscious",2,522,1,270,"Same_Path","Rectangle","TRUE"
"1155",2371,11,2,"UnConscious",3,749,1,45,"Different_Path","Diamond","FALSE"
"1156",2372,11,2,"UnConscious",4,580,1,45,"Same_Path","Rectangle","FALSE"
"1157",2373,11,2,"UnConscious",5,833,1,0,"Same_Path","Diamond","TRUE"
"1158",2374,11,2,"UnConscious",6,444,1,180,"Same_Path","Rectangle","TRUE"
"1159",2375,11,2,"UnConscious",7,641,1,180,"Different_Path","Diamond","TRUE"
"1160",2376,11,2,"UnConscious",8,586,1,180,"Different_Path","Rectangle","TRUE"
"1161",2377,11,2,"UnConscious",9,539,1,180,"Different_Path","Diamond","TRUE"
"1162",2378,11,2,"UnConscious",10,574,1,0,"Different_Path","Diamond","TRUE"
"1163",2379,11,2,"UnConscious",11,423,1,135,"Same_Path","Rectangle","FALSE"
"1164",2380,11,2,"UnConscious",12,478,1,315,"Different_Path","Diamond","FALSE"
"1165",2381,11,2,"UnConscious",13,483,1,90,"Different_Path","Rectangle","TRUE"
"1166",2382,11,2,"UnConscious",14,414,1,0,"Different_Path","Rectangle","TRUE"
"1167",2383,11,2,"UnConscious",15,411,1,180,"Same_Path","Rectangle","TRUE"
"1168",2384,11,2,"UnConscious",16,528,1,0,"Different_Path","Rectangle","TRUE"
"1169",2385,11,2,"UnConscious",17,669,1,0,"Different_Path","Diamond","TRUE"
"1170",2386,11,2,"UnConscious",18,550,1,90,"Same_Path","Diamond","TRUE"
"1171",2387,11,2,"UnConscious",19,773,1,90,"Different_Path","Diamond","TRUE"
"1172",2388,11,2,"UnConscious",20,472,1,90,"Same_Path","Diamond","TRUE"
"1173",2389,11,2,"UnConscious",21,538,1,0,"Different_Path","Rectangle","TRUE"
"1174",2390,11,2,"UnConscious",22,544,1,315,"Same_Path","Diamond","FALSE"
"1175",2391,11,2,"UnConscious",23,490,1,90,"Same_Path","Rectangle","TRUE"
"1176",2392,11,2,"UnConscious",24,530,1,45,"Same_Path","Diamond","FALSE"
"1178",2394,11,2,"UnConscious",26,681,1,135,"Different_Path","Rectangle","FALSE"
"1179",2395,11,2,"UnConscious",27,706,1,225,"Different_Path","Rectangle","FALSE"
"1180",2396,11,2,"UnConscious",28,422,1,225,"Same_Path","Rectangle","FALSE"
"1181",2397,11,2,"UnConscious",29,592,1,135,"Different_Path","Diamond","FALSE"
"1182",2398,11,2,"UnConscious",30,540,1,225,"Same_Path","Diamond","FALSE"
"1183",2399,11,2,"UnConscious",31,512,1,180,"Different_Path","Diamond","TRUE"
"1184",2400,11,2,"UnConscious",32,857,1,45,"Same_Path","Rectangle","FALSE"
"1185",2401,11,2,"UnConscious",33,606,1,270,"Different_Path","Rectangle","TRUE"
"1186",2402,11,2,"UnConscious",34,505,1,0,"Same_Path","Rectangle","TRUE"
"1187",2403,11,2,"UnConscious",35,522,1,180,"Same_Path","Diamond","TRUE"
"1188",2404,11,2,"UnConscious",36,549,1,45,"Different_Path","Rectangle","FALSE"
"1189",2405,11,2,"UnConscious",37,522,1,135,"Different_Path","Diamond","FALSE"
"1190",2406,11,2,"UnConscious",38,485,1,270,"Same_Path","Rectangle","TRUE"
"1191",2407,11,2,"UnConscious",39,574,1,45,"Different_Path","Diamond","FALSE"
"1192",2408,11,2,"UnConscious",40,551,1,270,"Same_Path","Diamond","TRUE"
"1193",2409,11,2,"UnConscious",41,560,1,90,"Same_Path","Rectangle","TRUE"
"1194",2410,11,2,"UnConscious",42,417,1,225,"Different_Path","Rectangle","FALSE"
"1195",2411,11,2,"UnConscious",43,474,1,315,"Different_Path","Rectangle","FALSE"
"1196",2412,11,2,"UnConscious",44,459,1,135,"Same_Path","Rectangle","FALSE"
"1197",2413,11,2,"UnConscious",45,554,1,315,"Different_Path","Rectangle","FALSE"
"1198",2414,11,2,"UnConscious",46,757,1,225,"Different_Path","Diamond","FALSE"
"1199",2415,11,2,"UnConscious",47,536,1,90,"Same_Path","Rectangle","TRUE"
"1200",2416,11,2,"UnConscious",48,661,1,90,"Different_Path","Diamond","TRUE"
"1201",2417,11,2,"UnConscious",49,576,1,135,"Different_Path","Rectangle","FALSE"
"1202",2418,11,2,"UnConscious",50,539,1,225,"Same_Path","Diamond","FALSE"
"1203",2419,11,2,"UnConscious",51,520,1,315,"Different_Path","Rectangle","FALSE"
"1204",2420,11,2,"UnConscious",52,651,1,0,"Different_Path","Rectangle","TRUE"
"1205",2421,11,2,"UnConscious",53,600,1,225,"Different_Path","Diamond","FALSE"
"1206",2422,11,2,"UnConscious",54,610,1,0,"Different_Path","Rectangle","TRUE"
"1207",2423,11,2,"UnConscious",55,576,1,225,"Same_Path","Diamond","FALSE"
"1208",2424,11,2,"UnConscious",56,588,1,225,"Different_Path","Rectangle","FALSE"
"1209",2425,11,2,"UnConscious",57,598,1,90,"Same_Path","Diamond","TRUE"
"1210",2426,11,2,"UnConscious",58,625,1,0,"Different_Path","Rectangle","TRUE"
"1211",2427,11,2,"UnConscious",59,434,1,45,"Same_Path","Diamond","FALSE"
"1212",2428,11,2,"UnConscious",60,372,1,180,"Same_Path","Rectangle","TRUE"
"1213",2429,11,2,"UnConscious",61,687,1,45,"Different_Path","Rectangle","FALSE"
"1214",2430,11,2,"UnConscious",62,512,1,45,"Same_Path","Diamond","FALSE"
"1215",2431,11,2,"UnConscious",63,599,1,45,"Different_Path","Diamond","FALSE"
"1216",2432,11,2,"UnConscious",64,554,1,90,"Different_Path","Diamond","TRUE"
"1217",2433,11,2,"UnConscious",65,437,1,315,"Same_Path","Diamond","FALSE"
"1218",2434,11,2,"UnConscious",66,558,1,135,"Different_Path","Rectangle","FALSE"
"1219",2435,11,2,"UnConscious",67,605,1,180,"Same_Path","Diamond","TRUE"
"1220",2436,11,2,"UnConscious",68,572,1,135,"Same_Path","Diamond","FALSE"
"1221",2437,11,2,"UnConscious",69,891,1,90,"Different_Path","Diamond","TRUE"
"1222",2438,11,2,"UnConscious",70,534,1,0,"Same_Path","Diamond","TRUE"
"1223",2439,11,2,"UnConscious",71,501,1,45,"Different_Path","Rectangle","FALSE"
"1224",2440,11,2,"UnConscious",72,432,1,225,"Different_Path","Diamond","FALSE"
"1225",2441,11,2,"UnConscious",73,549,1,270,"Different_Path","Diamond","TRUE"
"1226",2442,11,2,"UnConscious",74,614,1,315,"Same_Path","Rectangle","FALSE"
"1227",2443,11,2,"UnConscious",75,549,1,225,"Different_Path","Diamond","FALSE"
"1228",2444,11,2,"UnConscious",76,494,1,45,"Same_Path","Rectangle","FALSE"
"1229",2445,11,2,"UnConscious",77,479,1,225,"Different_Path","Rectangle","FALSE"
"1230",2446,11,2,"UnConscious",78,628,1,315,"Different_Path","Diamond","FALSE"
"1231",2447,11,2,"UnConscious",79,407,1,180,"Different_Path","Diamond","TRUE"
"1232",2448,11,2,"UnConscious",80,658,1,45,"Different_Path","Diamond","FALSE"
"1233",2449,11,2,"UnConscious",81,914,1,135,"Same_Path","Diamond","FALSE"
"1234",2450,11,2,"UnConscious",82,563,1,270,"Same_Path","Diamond","TRUE"
"1235",2451,11,2,"UnConscious",83,626,1,315,"Different_Path","Rectangle","FALSE"
"1236",2452,11,2,"UnConscious",84,541,1,270,"Different_Path","Diamond","TRUE"
"1237",2453,11,2,"UnConscious",85,544,1,45,"Different_Path","Rectangle","FALSE"
"1238",2454,11,2,"UnConscious",86,419,1,90,"Different_Path","Diamond","TRUE"
"1239",2455,11,2,"UnConscious",87,566,1,180,"Same_Path","Diamond","TRUE"
"1240",2456,11,2,"UnConscious",88,519,1,135,"Same_Path","Diamond","FALSE"
"1241",2457,11,2,"UnConscious",89,440,1,225,"Same_Path","Rectangle","FALSE"
"1242",2458,11,2,"UnConscious",90,473,1,0,"Same_Path","Diamond","TRUE"
"1243",2459,11,2,"UnConscious",91,516,1,270,"Same_Path","Diamond","TRUE"
"1244",2460,11,2,"UnConscious",92,549,1,315,"Same_Path","Rectangle","FALSE"
"1245",2461,11,2,"UnConscious",93,546,1,225,"Different_Path","Diamond","FALSE"
"1246",2462,11,2,"UnConscious",94,517,1,45,"Same_Path","Rectangle","FALSE"
"1247",2463,11,2,"UnConscious",95,442,1,180,"Same_Path","Rectangle","TRUE"
"1248",2464,11,2,"UnConscious",96,501,1,270,"Same_Path","Diamond","TRUE"
"1249",2465,11,2,"UnConscious",97,540,1,135,"Same_Path","Rectangle","FALSE"
"1250",2466,11,2,"UnConscious",98,477,1,180,"Different_Path","Diamond","TRUE"
"1252",2468,11,2,"UnConscious",100,515,1,315,"Same_Path","Diamond","FALSE"
"1253",2469,11,2,"UnConscious",101,528,1,180,"Same_Path","Rectangle","TRUE"
"1254",2470,11,2,"UnConscious",102,603,1,270,"Same_Path","Rectangle","TRUE"
"1255",2471,11,2,"UnConscious",103,668,1,270,"Different_Path","Diamond","TRUE"
"1256",2472,11,2,"UnConscious",104,907,1,315,"Different_Path","Diamond","FALSE"
"1257",2473,11,2,"UnConscious",105,512,1,180,"Different_Path","Rectangle","TRUE"
"1258",2474,11,2,"UnConscious",106,507,1,315,"Same_Path","Diamond","FALSE"
"1259",2475,11,2,"UnConscious",107,592,1,270,"Same_Path","Rectangle","TRUE"
"1260",2476,11,2,"UnConscious",108,567,1,0,"Different_Path","Diamond","TRUE"
"1261",2477,11,2,"UnConscious",109,424,1,270,"Different_Path","Rectangle","TRUE"
"1262",2478,11,2,"UnConscious",110,655,1,270,"Same_Path","Diamond","TRUE"
"1263",2479,11,2,"UnConscious",111,490,1,225,"Same_Path","Rectangle","FALSE"
"1264",2480,11,2,"UnConscious",112,583,1,135,"Same_Path","Rectangle","FALSE"
"1265",2481,11,2,"UnConscious",113,443,1,90,"Same_Path","Rectangle","TRUE"
"1266",2482,11,2,"UnConscious",114,639,1,0,"Same_Path","Rectangle","TRUE"
"1267",2483,11,2,"UnConscious",115,537,1,45,"Same_Path","Diamond","FALSE"
"1268",2484,11,2,"UnConscious",116,457,1,0,"Same_Path","Diamond","TRUE"
"1269",2485,11,2,"UnConscious",117,546,1,315,"Different_Path","Diamond","FALSE"
"1270",2486,11,2,"UnConscious",118,533,1,180,"Different_Path","Rectangle","TRUE"
"1271",2487,11,2,"UnConscious",119,453,1,225,"Same_Path","Rectangle","FALSE"
"1272",2488,11,2,"UnConscious",120,597,1,90,"Same_Path","Rectangle","TRUE"
"1273",2489,11,2,"UnConscious",121,687,1,135,"Different_Path","Diamond","FALSE"
"1274",2490,11,2,"UnConscious",122,629,1,135,"Different_Path","Rectangle","FALSE"
"1275",2491,11,2,"UnConscious",123,579,1,270,"Same_Path","Rectangle","TRUE"
"1276",2492,11,2,"UnConscious",124,528,1,90,"Different_Path","Rectangle","TRUE"
"1277",2493,11,2,"UnConscious",125,577,1,315,"Same_Path","Rectangle","FALSE"
"1278",2494,11,2,"UnConscious",126,474,1,270,"Different_Path","Rectangle","TRUE"
"1279",2495,11,2,"UnConscious",127,757,1,90,"Different_Path","Rectangle","TRUE"
"1280",2496,11,2,"UnConscious",128,436,1,0,"Same_Path","Diamond","TRUE"
"1281",2625,12,2,"UnConscious",1,566,1,315,"Same_Path","Rectangle","FALSE"
"1282",2626,12,2,"UnConscious",2,476,1,270,"Same_Path","Rectangle","TRUE"
"1283",2627,12,2,"UnConscious",3,804,1,45,"Different_Path","Diamond","FALSE"
"1284",2628,12,2,"UnConscious",4,468,1,45,"Same_Path","Rectangle","FALSE"
"1285",2629,12,2,"UnConscious",5,526,1,0,"Same_Path","Diamond","TRUE"
"1286",2630,12,2,"UnConscious",6,676,1,180,"Same_Path","Rectangle","TRUE"
"1287",2631,12,2,"UnConscious",7,573,1,180,"Different_Path","Diamond","TRUE"
"1289",2633,12,2,"UnConscious",9,569,1,180,"Different_Path","Diamond","TRUE"
"1290",2634,12,2,"UnConscious",10,2014,1,0,"Different_Path","Diamond","TRUE"
"1291",2635,12,2,"UnConscious",11,557,1,135,"Same_Path","Rectangle","FALSE"
"1292",2636,12,2,"UnConscious",12,642,1,315,"Different_Path","Diamond","FALSE"
"1293",2637,12,2,"UnConscious",13,531,1,90,"Different_Path","Rectangle","TRUE"
"1294",2638,12,2,"UnConscious",14,730,1,0,"Different_Path","Rectangle","TRUE"
"1295",2639,12,2,"UnConscious",15,437,1,180,"Same_Path","Rectangle","TRUE"
"1296",2640,12,2,"UnConscious",16,439,1,0,"Different_Path","Rectangle","TRUE"
"1297",2641,12,2,"UnConscious",17,699,1,0,"Different_Path","Diamond","TRUE"
"1298",2642,12,2,"UnConscious",18,1226,1,90,"Same_Path","Diamond","TRUE"
"1299",2643,12,2,"UnConscious",19,1060,1,90,"Different_Path","Diamond","TRUE"
"1300",2644,12,2,"UnConscious",20,721,1,90,"Same_Path","Diamond","TRUE"
"1301",2645,12,2,"UnConscious",21,556,1,0,"Different_Path","Rectangle","TRUE"
"1302",2646,12,2,"UnConscious",22,601,1,315,"Same_Path","Diamond","FALSE"
"1303",2647,12,2,"UnConscious",23,836,1,90,"Same_Path","Rectangle","TRUE"
"1304",2648,12,2,"UnConscious",24,985,1,45,"Same_Path","Diamond","FALSE"
"1305",2649,12,2,"UnConscious",25,452,1,135,"Same_Path","Diamond","FALSE"
"1306",2650,12,2,"UnConscious",26,488,1,135,"Different_Path","Rectangle","FALSE"
"1307",2651,12,2,"UnConscious",27,697,1,225,"Different_Path","Rectangle","FALSE"
"1308",2652,12,2,"UnConscious",28,634,1,225,"Same_Path","Rectangle","FALSE"
"1309",2653,12,2,"UnConscious",29,671,1,135,"Different_Path","Diamond","FALSE"
"1310",2654,12,2,"UnConscious",30,730,1,225,"Same_Path","Diamond","FALSE"
"1311",2655,12,2,"UnConscious",31,538,1,180,"Different_Path","Diamond","TRUE"
"1312",2656,12,2,"UnConscious",32,614,1,45,"Same_Path","Rectangle","FALSE"
"1313",2657,12,2,"UnConscious",33,707,1,270,"Different_Path","Rectangle","TRUE"
"1314",2658,12,2,"UnConscious",34,578,1,0,"Same_Path","Rectangle","TRUE"
"1315",2659,12,2,"UnConscious",35,589,1,180,"Same_Path","Diamond","TRUE"
"1316",2660,12,2,"UnConscious",36,600,1,45,"Different_Path","Rectangle","FALSE"
"1317",2661,12,2,"UnConscious",37,557,1,135,"Different_Path","Diamond","FALSE"
"1318",2662,12,2,"UnConscious",38,492,1,270,"Same_Path","Rectangle","TRUE"
"1319",2663,12,2,"UnConscious",39,659,1,45,"Different_Path","Diamond","FALSE"
"1320",2664,12,2,"UnConscious",40,522,1,270,"Same_Path","Diamond","TRUE"
"1321",2665,12,2,"UnConscious",41,529,1,90,"Same_Path","Rectangle","TRUE"
"1322",2666,12,2,"UnConscious",42,650,1,225,"Different_Path","Rectangle","FALSE"
"1323",2667,12,2,"UnConscious",43,483,1,315,"Different_Path","Rectangle","FALSE"
"1324",2668,12,2,"UnConscious",44,389,1,135,"Same_Path","Rectangle","FALSE"
"1325",2669,12,2,"UnConscious",45,441,1,315,"Different_Path","Rectangle","FALSE"
"1326",2670,12,2,"UnConscious",46,621,1,225,"Different_Path","Diamond","FALSE"
"1327",2671,12,2,"UnConscious",47,472,1,90,"Same_Path","Rectangle","TRUE"
"1328",2672,12,2,"UnConscious",48,448,1,90,"Different_Path","Diamond","TRUE"
"1329",2673,12,2,"UnConscious",49,397,1,135,"Different_Path","Rectangle","FALSE"
"1330",2674,12,2,"UnConscious",50,490,1,225,"Same_Path","Diamond","FALSE"
"1331",2675,12,2,"UnConscious",51,550,1,315,"Different_Path","Rectangle","FALSE"
"1332",2676,12,2,"UnConscious",52,433,1,0,"Different_Path","Rectangle","TRUE"
"1333",2677,12,2,"UnConscious",53,520,1,225,"Different_Path","Diamond","FALSE"
"1334",2678,12,2,"UnConscious",54,577,1,0,"Different_Path","Rectangle","TRUE"
"1335",2679,12,2,"UnConscious",55,477,1,225,"Same_Path","Diamond","FALSE"
"1336",2680,12,2,"UnConscious",56,453,1,225,"Different_Path","Rectangle","FALSE"
"1337",2681,12,2,"UnConscious",57,519,1,90,"Same_Path","Diamond","TRUE"
"1338",2682,12,2,"UnConscious",58,733,1,0,"Different_Path","Rectangle","TRUE"
"1339",2683,12,2,"UnConscious",59,460,1,45,"Same_Path","Diamond","FALSE"
"1340",2684,12,2,"UnConscious",60,503,1,180,"Same_Path","Rectangle","TRUE"
"1341",2685,12,2,"UnConscious",61,484,1,45,"Different_Path","Rectangle","FALSE"
"1342",2686,12,2,"UnConscious",62,567,1,45,"Same_Path","Diamond","FALSE"
"1343",2687,12,2,"UnConscious",63,522,1,45,"Different_Path","Diamond","FALSE"
"1344",2688,12,2,"UnConscious",64,739,1,90,"Different_Path","Diamond","TRUE"
"1345",2689,12,2,"UnConscious",65,514,1,315,"Same_Path","Diamond","FALSE"
"1346",2690,12,2,"UnConscious",66,417,1,135,"Different_Path","Rectangle","FALSE"
"1347",2691,12,2,"UnConscious",67,432,1,180,"Same_Path","Diamond","TRUE"
"1348",2692,12,2,"UnConscious",68,641,1,135,"Same_Path","Diamond","FALSE"
"1349",2693,12,2,"UnConscious",69,514,1,90,"Different_Path","Diamond","TRUE"
"1350",2694,12,2,"UnConscious",70,489,1,0,"Same_Path","Diamond","TRUE"
"1351",2695,12,2,"UnConscious",71,470,1,45,"Different_Path","Rectangle","FALSE"
"1352",2696,12,2,"UnConscious",72,677,1,225,"Different_Path","Diamond","FALSE"
"1353",2697,12,2,"UnConscious",73,512,1,270,"Different_Path","Diamond","TRUE"
"1354",2698,12,2,"UnConscious",74,557,1,315,"Same_Path","Rectangle","FALSE"
"1355",2699,12,2,"UnConscious",75,458,1,225,"Different_Path","Diamond","FALSE"
"1356",2700,12,2,"UnConscious",76,565,1,45,"Same_Path","Rectangle","FALSE"
"1357",2701,12,2,"UnConscious",77,460,1,225,"Different_Path","Rectangle","FALSE"
"1358",2702,12,2,"UnConscious",78,587,1,315,"Different_Path","Diamond","FALSE"
"1359",2703,12,2,"UnConscious",79,530,1,180,"Different_Path","Diamond","TRUE"
"1360",2704,12,2,"UnConscious",80,485,1,45,"Different_Path","Diamond","FALSE"
"1361",2705,12,2,"UnConscious",81,484,1,135,"Same_Path","Diamond","FALSE"
"1362",2706,12,2,"UnConscious",82,443,1,270,"Same_Path","Diamond","TRUE"
"1363",2707,12,2,"UnConscious",83,426,1,315,"Different_Path","Rectangle","FALSE"
"1364",2708,12,2,"UnConscious",84,489,1,270,"Different_Path","Diamond","TRUE"
"1365",2709,12,2,"UnConscious",85,410,1,45,"Different_Path","Rectangle","FALSE"
"1366",2710,12,2,"UnConscious",86,475,1,90,"Different_Path","Diamond","TRUE"
"1367",2711,12,2,"UnConscious",87,496,1,180,"Same_Path","Diamond","TRUE"
"1368",2712,12,2,"UnConscious",88,439,1,135,"Same_Path","Diamond","FALSE"
"1369",2713,12,2,"UnConscious",89,442,1,225,"Same_Path","Rectangle","FALSE"
"1370",2714,12,2,"UnConscious",90,501,1,0,"Same_Path","Diamond","TRUE"
"1371",2715,12,2,"UnConscious",91,596,1,270,"Same_Path","Diamond","TRUE"
"1372",2716,12,2,"UnConscious",92,587,1,315,"Same_Path","Rectangle","FALSE"
"1373",2717,12,2,"UnConscious",93,578,1,225,"Different_Path","Diamond","FALSE"
"1375",2719,12,2,"UnConscious",95,448,1,180,"Same_Path","Rectangle","TRUE"
"1376",2720,12,2,"UnConscious",96,565,1,270,"Same_Path","Diamond","TRUE"
"1377",2721,12,2,"UnConscious",97,690,1,135,"Same_Path","Rectangle","FALSE"
"1378",2722,12,2,"UnConscious",98,495,1,180,"Different_Path","Diamond","TRUE"
"1379",2723,12,2,"UnConscious",99,1614,1,135,"Different_Path","Diamond","FALSE"
"1380",2724,12,2,"UnConscious",100,478,1,315,"Same_Path","Diamond","FALSE"
"1381",2725,12,2,"UnConscious",101,409,1,180,"Same_Path","Rectangle","TRUE"
"1382",2726,12,2,"UnConscious",102,574,1,270,"Same_Path","Rectangle","TRUE"
"1383",2727,12,2,"UnConscious",103,533,1,270,"Different_Path","Diamond","TRUE"
"1384",2728,12,2,"UnConscious",104,472,1,315,"Different_Path","Diamond","FALSE"
"1385",2729,12,2,"UnConscious",105,675,1,180,"Different_Path","Rectangle","TRUE"
"1386",2730,12,2,"UnConscious",106,446,1,315,"Same_Path","Diamond","FALSE"
"1387",2731,12,2,"UnConscious",107,497,1,270,"Same_Path","Rectangle","TRUE"
"1388",2732,12,2,"UnConscious",108,438,1,0,"Different_Path","Diamond","TRUE"
"1390",2734,12,2,"UnConscious",110,642,1,270,"Same_Path","Diamond","TRUE"
"1391",2735,12,2,"UnConscious",111,559,1,225,"Same_Path","Rectangle","FALSE"
"1392",2736,12,2,"UnConscious",112,408,1,135,"Same_Path","Rectangle","FALSE"
"1393",2737,12,2,"UnConscious",113,379,1,90,"Same_Path","Rectangle","TRUE"
"1394",2738,12,2,"UnConscious",114,542,1,0,"Same_Path","Rectangle","TRUE"
"1395",2739,12,2,"UnConscious",115,521,1,45,"Same_Path","Diamond","FALSE"
"1396",2740,12,2,"UnConscious",116,762,1,0,"Same_Path","Diamond","TRUE"
